date,city,latitude,longitude,pm25,aqi,aqi_category,pm10,o3,no2,so2,co,temperature,humidity,wind_speed,year,month,day,hour,day_of_week,season,is_weekend
2021-06-22,Albany,42.6526,-73.7562,9.9,52,Moderate,30.19,27.42,16.48,4.0,0.45,12.94,71.3,7.8,2021,6,22,0,1,Summer,0
2021-06-23,Albany,42.6526,-73.7562,10.0,53,Moderate,33.21,36.39,14.84,3.94,0.62,13.63,66.5,1.0,2021,6,23,0,2,Summer,0
2021-06-24,Albany,42.6526,-73.7562,13.46,59,Moderate,28.32,44.3,22.31,5.87,0.56,15.54,75.4,8.5,2021,6,24,0,3,Summer,0
2021-06-25,Albany,42.6526,-73.7562,13.61,59,Moderate,24.12,43.69,24.34,6.94,0.55,8.84,41.2,1.2,2021,6,25,0,4,Summer,0
2021-06-26,Albany,42.6526,-73.7562,11.83,56,Moderate,33.16,34.06,25.22,6.22,0.47,17.71,75.5,0.5,2021,6,26,0,5,Summer,1
2021-06-27,Albany,42.6526,-73.7562,9.28,51,Moderate,32.88,22.38,19.3,6.67,0.61,11.9,68.3,9.6,2021,6,27,0,6,Summer,1
2021-06-28,Albany,42.6526,-73.7562,9.47,52,Moderate,32.49,21.72,26.54,5.18,0.65,11.47,78.8,6.0,2021,6,28,0,0,Summer,0
2021-06-29,Albany,42.6526,-73.7562,17.58,67,Moderate,19.25,35.99,26.61,4.52,0.69,25.67,38.6,3.4,2021,6,29,0,1,Summer,0
2021-06-30,Albany,42.6526,-73.7562,15.4,63,Moderate,25.93,28.73,17.14,6.65,0.6,21.55,59.8,1.8,2021,6,30,0,2,Summer,0
2021-07-01,Albany,42.6526,-73.7562,11.45,55,Moderate,19.74,26.14,27.25,5.45,0.66,9.61,30.7,3.1,2021,7,1,0,3,Summer,0
2021-07-02,Albany,42.6526,-73.7562,7.68,43,Good,30.22,33.94,21.88,4.89,0.33,22.97,73.7,6.8,2021,7,2,0,4,Summer,0
2021-07-03,Albany,42.6526,-73.7562,10.09,53,Moderate,29.28,22.57,13.79,4.29,0.35,24.32,87.0,1.3,2021,7,3,0,5,Summer,1
2021-07-04,Albany,42.6526,-73.7562,9.08,51,Moderate,19.01,38.34,19.03,5.22,0.47,12.19,37.6,2.0,2021,7,4,0,6,Summer,1
2021-07-05,Albany,42.6526,-73.7562,14.21,61,Moderate,27.8,26.3,16.87,3.17,0.44,10.0,64.3,6.4,2021,7,5,0,0,Summer,0
2021-07-06,Albany,42.6526,-73.7562,10.88,54,Moderate,32.85,28.83,25.9,3.68,0.66,22.02,68.7,4.3,2021,7,6,0,1,Summer,0
2021-07-07,Albany,42.6526,-73.7562,15.16,62,Moderate,23.96,28.86,13.36,5.19,0.44,17.24,40.1,9.5,2021,7,7,0,2,Summer,0
2021-07-08,Albany,42.6526,-73.7562,13.32,59,Moderate,23.02,32.0,17.74,5.27,0.45,11.14,67.1,7.7,2021,7,8,0,3,Summer,0
2021-07-09,Albany,42.6526,-73.7562,15.57,63,Moderate,15.89,32.06,25.3,6.92,0.59,5.26,46.5,9.0,2021,7,9,0,4,Summer,0
2021-07-10,Albany,42.6526,-73.7562,16.91,66,Moderate,34.03,32.12,12.48,4.99,0.35,13.52,49.6,6.1,2021,7,10,0,5,Summer,1
2021-07-11,Albany,42.6526,-73.7562,11.6,56,Moderate,24.31,37.61,22.8,4.25,0.63,8.01,39.9,8.9,2021,7,11,0,6,Summer,1
2021-07-12,Albany,42.6526,-73.7562,9.88,52,Moderate,18.69,26.07,23.58,6.68,0.58,7.3,31.1,3.5,2021,7,12,0,0,Summer,0
2021-07-13,Albany,42.6526,-73.7562,8.92,50,Good,17.38,36.74,18.56,5.81,0.36,22.13,82.3,7.8,2021,7,13,0,1,Summer,0
2021-07-14,Albany,42.6526,-73.7562,14.98,62,Moderate,25.38,37.22,17.35,3.88,0.65,12.06,31.1,9.1,2021,7,14,0,2,Summer,0
2021-07-15,Albany,42.6526,-73.7562,9.01,51,Moderate,16.79,32.12,19.7,5.41,0.64,22.85,70.0,4.9,2021,7,15,0,3,Summer,0
2021-07-16,Albany,42.6526,-73.7562,9.0,50,Good,21.9,20.33,12.03,3.37,0.59,23.38,37.7,5.6,2021,7,16,0,4,Summer,0
2021-07-17,Albany,42.6526,-73.7562,8.52,47,Good,28.04,36.54,21.47,3.26,0.56,24.19,84.3,2.8,2021,7,17,0,5,Summer,1
2021-07-18,Albany,42.6526,-73.7562,10.0,53,Moderate,31.9,40.49,27.91,4.37,0.48,12.63,74.1,9.0,2021,7,18,0,6,Summer,1
2021-07-19,Albany,42.6526,-73.7562,7.69,43,Good,31.36,29.16,26.44,6.77,0.63,11.91,44.4,1.5,2021,7,19,0,0,Summer,0
2021-07-20,Albany,42.6526,-73.7562,12.81,58,Moderate,29.22,31.8,14.58,3.72,0.4,22.14,75.6,9.7,2021,7,20,0,1,Summer,0
2021-07-21,Albany,42.6526,-73.7562,10.34,53,Moderate,25.82,36.25,24.42,4.37,0.52,19.48,42.3,2.7,2021,7,21,0,2,Summer,0
2021-07-22,Albany,42.6526,-73.7562,15.89,64,Moderate,15.47,20.49,19.04,5.6,0.7,17.69,49.6,7.5,2021,7,22,0,3,Summer,0
2021-07-23,Albany,42.6526,-73.7562,15.11,62,Moderate,19.7,40.09,20.51,4.85,0.64,11.63,43.4,3.3,2021,7,23,0,4,Summer,0
2021-07-24,Albany,42.6526,-73.7562,12.8,58,Moderate,32.68,19.37,16.99,6.04,0.38,20.21,72.3,4.3,2021,7,24,0,5,Summer,1
2021-07-25,Albany,42.6526,-73.7562,12.63,58,Moderate,18.74,18.88,25.37,4.49,0.67,11.77,84.8,9.4,2021,7,25,0,6,Summer,1
2021-07-26,Albany,42.6526,-73.7562,11.54,56,Moderate,27.46,37.57,23.81,5.35,0.36,15.09,70.5,8.6,2021,7,26,0,0,Summer,0
2021-07-27,Albany,42.6526,-73.7562,13.89,60,Moderate,22.83,19.67,17.21,5.03,0.36,22.07,37.3,5.6,2021,7,27,0,1,Summer,0
2021-07-28,Albany,42.6526,-73.7562,13.82,60,Moderate,23.68,24.92,24.1,6.77,0.38,20.25,87.9,2.2,2021,7,28,0,2,Summer,0
2021-07-29,Albany,42.6526,-73.7562,11.42,55,Moderate,15.55,20.3,23.81,5.87,0.4,17.71,69.9,2.1,2021,7,29,0,3,Summer,0
2021-07-30,Albany,42.6526,-73.7562,7.32,41,Good,30.05,34.7,12.15,4.43,0.67,12.77,39.6,7.5,2021,7,30,0,4,Summer,0
2021-07-31,Albany,42.6526,-73.7562,7.27,40,Good,30.97,35.43,22.24,5.25,0.34,5.32,57.0,4.7,2021,7,31,0,5,Summer,1
2021-08-01,Albany,42.6526,-73.7562,15.46,63,Moderate,21.4,33.6,18.81,6.31,0.45,23.18,83.9,3.0,2021,8,1,0,6,Summer,1
2021-08-02,Albany,42.6526,-73.7562,13.14,59,Moderate,30.32,24.34,18.43,4.23,0.61,14.31,50.5,1.5,2021,8,2,0,0,Summer,0
2021-08-03,Albany,42.6526,-73.7562,6.1,34,Good,32.02,28.11,15.64,3.46,0.34,18.95,41.0,8.8,2021,8,3,0,1,Summer,0
2021-08-04,Albany,42.6526,-73.7562,10.59,54,Moderate,15.61,27.85,25.96,3.54,0.51,9.73,86.4,6.8,2021,8,4,0,2,Summer,0
2021-08-05,Albany,42.6526,-73.7562,14.64,61,Moderate,30.2,23.97,24.01,6.32,0.35,5.13,80.5,1.5,2021,8,5,0,3,Summer,0
2021-08-06,Albany,42.6526,-73.7562,12.26,57,Moderate,29.65,24.09,22.98,3.78,0.33,9.91,75.3,1.3,2021,8,6,0,4,Summer,0
2021-08-07,Albany,42.6526,-73.7562,7.78,43,Good,17.29,22.33,18.87,6.44,0.53,5.91,39.1,7.3,2021,8,7,0,5,Summer,1
2021-08-08,Albany,42.6526,-73.7562,10.4,53,Moderate,29.48,36.79,15.33,3.15,0.45,10.16,67.7,9.2,2021,8,8,0,6,Summer,1
2021-08-09,Albany,42.6526,-73.7562,10.37,53,Moderate,24.56,34.45,24.85,4.75,0.29,23.44,40.7,1.2,2021,8,9,0,0,Summer,0
2021-08-10,Albany,42.6526,-73.7562,6.89,38,Good,30.3,31.3,11.3,5.52,0.39,13.93,79.2,4.0,2021,8,10,0,1,Summer,0
2021-08-11,Albany,42.6526,-73.7562,8.41,47,Good,24.08,23.76,25.12,5.59,0.46,20.71,51.4,6.4,2021,8,11,0,2,Summer,0
2021-08-12,Albany,42.6526,-73.7562,9.79,52,Moderate,28.6,33.27,16.12,3.24,0.42,18.82,72.6,4.8,2021,8,12,0,3,Summer,0
2021-08-13,Albany,42.6526,-73.7562,11.62,56,Moderate,31.6,20.68,11.13,2.93,0.41,18.72,47.2,7.6,2021,8,13,0,4,Summer,0
2021-08-14,Albany,42.6526,-73.7562,9.84,52,Moderate,24.28,35.39,14.94,3.38,0.39,11.06,33.6,2.4,2021,8,14,0,5,Summer,1
2021-08-15,Albany,42.6526,-73.7562,15.5,63,Moderate,26.99,30.41,25.0,2.6,0.28,19.45,82.6,9.7,2021,8,15,0,6,Summer,1
2021-08-16,Albany,42.6526,-73.7562,13.61,59,Moderate,12.95,32.92,25.6,4.06,0.34,7.34,65.3,8.6,2021,8,16,0,0,Summer,0
2021-08-17,Albany,42.6526,-73.7562,6.93,38,Good,17.89,35.94,23.9,6.06,0.25,16.66,41.5,3.2,2021,8,17,0,1,Summer,0
2021-08-18,Albany,42.6526,-73.7562,9.63,52,Moderate,21.78,30.67,12.78,5.68,0.44,17.46,69.2,3.9,2021,8,18,0,2,Summer,0
2021-08-19,Albany,42.6526,-73.7562,12.21,57,Moderate,24.87,30.11,25.83,3.24,0.54,12.5,45.8,9.0,2021,8,19,0,3,Summer,0
2021-08-20,Albany,42.6526,-73.7562,8.46,47,Good,23.38,15.42,11.42,6.0,0.46,11.91,49.8,2.6,2021,8,20,0,4,Summer,0
2021-08-21,Albany,42.6526,-73.7562,7.28,40,Good,26.71,26.55,18.89,3.35,0.39,23.42,48.5,5.6,2021,8,21,0,5,Summer,1
2021-08-22,Albany,42.6526,-73.7562,9.44,52,Moderate,16.1,27.59,15.32,5.46,0.31,5.73,79.1,5.3,2021,8,22,0,6,Summer,1
2021-08-23,Albany,42.6526,-73.7562,14.75,62,Moderate,30.28,28.29,19.24,5.29,0.6,10.43,81.0,1.2,2021,8,23,0,0,Summer,0
2021-08-24,Albany,42.6526,-73.7562,14.37,61,Moderate,22.7,38.99,15.96,4.89,0.48,5.1,50.0,5.3,2021,8,24,0,1,Summer,0
2021-08-25,Albany,42.6526,-73.7562,8.61,48,Good,20.01,33.03,13.62,3.57,0.36,5.5,51.1,2.5,2021,8,25,0,2,Summer,0
2021-08-26,Albany,42.6526,-73.7562,8.25,46,Good,27.35,19.56,17.71,2.97,0.43,22.44,36.0,6.5,2021,8,26,0,3,Summer,0
2021-08-27,Albany,42.6526,-73.7562,15.44,63,Moderate,28.31,30.88,13.83,5.5,0.36,11.96,66.4,1.2,2021,8,27,0,4,Summer,0
2021-08-28,Albany,42.6526,-73.7562,15.76,63,Moderate,15.51,25.79,13.2,6.26,0.5,18.64,88.2,2.7,2021,8,28,0,5,Summer,1
2021-08-29,Albany,42.6526,-73.7562,13.24,59,Moderate,29.92,30.41,21.93,5.87,0.38,15.52,57.2,9.5,2021,8,29,0,6,Summer,1
2021-08-30,Albany,42.6526,-73.7562,9.68,52,Moderate,28.93,19.87,16.43,5.94,0.64,11.17,51.0,6.5,2021,8,30,0,0,Summer,0
2021-08-31,Albany,42.6526,-73.7562,10.3,53,Moderate,17.88,38.95,12.92,5.29,0.33,7.86,72.9,6.4,2021,8,31,0,1,Summer,0
2021-09-01,Albany,42.6526,-73.7562,12.13,57,Moderate,12.98,28.27,12.25,5.6,0.45,18.07,41.9,6.6,2021,9,1,0,2,Fall,0
2021-09-02,Albany,42.6526,-73.7562,9.65,52,Moderate,26.24,17.17,11.22,2.22,0.32,6.63,54.3,2.4,2021,9,2,0,3,Fall,0
2021-09-03,Albany,42.6526,-73.7562,13.42,59,Moderate,19.46,14.58,12.32,5.12,0.46,18.39,62.0,2.3,2021,9,3,0,4,Fall,0
2021-09-04,Albany,42.6526,-73.7562,7.53,42,Good,16.22,19.05,18.39,4.78,0.34,18.93,78.8,3.8,2021,9,4,0,5,Fall,1
2021-09-05,Albany,42.6526,-73.7562,8.61,48,Good,27.04,19.36,20.77,4.76,0.53,5.98,38.4,4.6,2021,9,5,0,6,Fall,1
2021-09-06,Albany,42.6526,-73.7562,14.7,61,Moderate,11.94,36.65,18.88,3.32,0.44,12.3,34.6,1.0,2021,9,6,0,0,Fall,0
2021-09-07,Albany,42.6526,-73.7562,13.83,60,Moderate,14.95,36.21,12.9,5.73,0.31,6.48,32.2,1.8,2021,9,7,0,1,Fall,0
2021-09-08,Albany,42.6526,-73.7562,14.38,61,Moderate,26.7,35.74,14.11,4.94,0.31,8.33,82.8,4.2,2021,9,8,0,2,Fall,0
2021-09-09,Albany,42.6526,-73.7562,12.32,57,Moderate,26.51,26.58,16.15,2.89,0.3,19.39,63.3,7.6,2021,9,9,0,3,Fall,0
2021-09-10,Albany,42.6526,-73.7562,8.83,49,Good,24.16,25.42,18.8,5.95,0.61,19.38,81.1,7.5,2021,9,10,0,4,Fall,0
2021-09-11,Albany,42.6526,-73.7562,14.15,60,Moderate,30.47,18.97,21.7,4.16,0.27,14.48,44.3,4.4,2021,9,11,0,5,Fall,1
2021-09-12,Albany,42.6526,-73.7562,14.05,60,Moderate,15.63,24.37,18.0,6.08,0.4,18.42,42.0,3.3,2021,9,12,0,6,Fall,1
2021-09-13,Albany,42.6526,-73.7562,13.23,59,Moderate,30.65,23.36,14.58,2.19,0.28,9.18,52.4,1.7,2021,9,13,0,0,Fall,0
2021-09-14,Albany,42.6526,-73.7562,5.73,32,Good,16.19,26.36,18.1,2.28,0.27,2.87,74.4,9.0,2021,9,14,0,1,Fall,0
2021-09-15,Albany,42.6526,-73.7562,13.24,59,Moderate,27.72,27.73,18.63,4.52,0.61,14.04,59.3,1.3,2021,9,15,0,2,Fall,0
2021-09-16,Albany,42.6526,-73.7562,13.74,60,Moderate,24.67,33.0,20.73,3.01,0.21,13.28,43.7,2.9,2021,9,16,0,3,Fall,0
2021-09-17,Albany,42.6526,-73.7562,8.16,45,Good,23.22,31.72,14.82,2.84,0.28,9.29,66.4,5.2,2021,9,17,0,4,Fall,0
2021-09-18,Albany,42.6526,-73.7562,10.31,53,Moderate,19.98,21.84,17.41,5.79,0.5,19.59,45.3,2.2,2021,9,18,0,5,Fall,1
2021-09-19,Albany,42.6526,-73.7562,4.97,28,Good,22.06,26.82,19.8,3.44,0.5,21.75,73.3,5.0,2021,9,19,0,6,Fall,1
2021-09-20,Albany,42.6526,-73.7562,12.95,58,Moderate,22.43,34.2,9.81,4.3,0.57,17.36,86.2,9.5,2021,9,20,0,0,Fall,0
2021-09-21,Albany,42.6526,-73.7562,12.17,57,Moderate,20.84,29.49,16.36,3.63,0.44,6.15,35.5,9.8,2021,9,21,0,1,Fall,0
2021-09-22,Albany,42.6526,-73.7562,7.5,42,Good,21.77,13.17,22.79,6.13,0.6,19.02,71.1,5.9,2021,9,22,0,2,Fall,0
2021-09-23,Albany,42.6526,-73.7562,8.95,50,Good,11.47,35.06,13.57,3.86,0.35,4.31,37.2,0.7,2021,9,23,0,3,Fall,0
2021-09-24,Albany,42.6526,-73.7562,11.8,56,Moderate,10.99,19.32,11.67,2.75,0.53,13.74,76.8,2.7,2021,9,24,0,4,Fall,0
2021-09-25,Albany,42.6526,-73.7562,14.24,61,Moderate,22.97,36.39,8.66,4.25,0.37,9.02,56.3,9.7,2021,9,25,0,5,Fall,1
2021-09-26,Albany,42.6526,-73.7562,13.74,60,Moderate,24.68,23.05,20.95,4.91,0.49,15.06,32.4,9.5,2021,9,26,0,6,Fall,1
2021-09-27,Albany,42.6526,-73.7562,7.74,43,Good,11.07,19.64,21.78,4.69,0.32,12.38,48.3,1.2,2021,9,27,0,0,Fall,0
2021-09-28,Albany,42.6526,-73.7562,10.57,54,Moderate,24.05,17.17,14.74,4.58,0.47,5.02,80.7,6.1,2021,9,28,0,1,Fall,0
2021-09-29,Albany,42.6526,-73.7562,11.46,55,Moderate,14.56,23.64,20.72,2.45,0.37,12.27,59.9,6.3,2021,9,29,0,2,Fall,0
2021-09-30,Albany,42.6526,-73.7562,10.74,54,Moderate,30.25,36.41,15.14,2.28,0.56,10.55,71.4,3.9,2021,9,30,0,3,Fall,0
2021-10-01,Albany,42.6526,-73.7562,11.6,56,Moderate,28.48,17.69,18.99,5.88,0.53,4.89,63.9,9.9,2021,10,1,0,4,Fall,0
2021-10-02,Albany,42.6526,-73.7562,5.18,29,Good,28.54,14.0,23.74,3.5,0.53,11.53,46.3,6.0,2021,10,2,0,5,Fall,1
2021-10-03,Albany,42.6526,-73.7562,11.0,55,Moderate,10.82,20.2,13.43,2.24,0.39,5.24,53.8,3.7,2021,10,3,0,6,Fall,1
2021-10-04,Albany,42.6526,-73.7562,11.49,55,Moderate,21.37,32.16,21.23,4.64,0.46,13.19,30.8,9.5,2021,10,4,0,0,Fall,0
2021-10-05,Albany,42.6526,-73.7562,12.65,58,Moderate,27.53,28.24,21.15,4.68,0.22,14.26,39.3,5.6,2021,10,5,0,1,Fall,0
2021-10-06,Albany,42.6526,-73.7562,8.54,47,Good,28.91,25.29,23.17,5.92,0.3,20.87,53.2,1.0,2021,10,6,0,2,Fall,0
2021-10-07,Albany,42.6526,-73.7562,7.54,42,Good,29.7,28.58,8.65,4.79,0.27,9.27,77.0,2.5,2021,10,7,0,3,Fall,0
2021-10-08,Albany,42.6526,-73.7562,11.18,55,Moderate,24.56,25.03,8.22,4.84,0.41,14.11,57.9,3.2,2021,10,8,0,4,Fall,0
2021-10-09,Albany,42.6526,-73.7562,12.04,56,Moderate,11.54,31.48,16.14,5.99,0.48,5.48,34.0,8.8,2021,10,9,0,5,Fall,1
2021-10-10,Albany,42.6526,-73.7562,10.69,54,Moderate,26.13,30.19,15.87,3.29,0.43,9.69,89.0,3.1,2021,10,10,0,6,Fall,1
2021-10-11,Albany,42.6526,-73.7562,12.05,56,Moderate,11.85,29.7,13.95,4.23,0.34,20.58,58.0,6.9,2021,10,11,0,0,Fall,0
2021-10-12,Albany,42.6526,-73.7562,5.46,30,Good,12.25,21.12,10.59,5.72,0.52,21.46,46.3,3.2,2021,10,12,0,1,Fall,0
2021-10-13,Albany,42.6526,-73.7562,13.91,60,Moderate,17.3,26.93,20.65,5.22,0.39,9.07,82.5,2.4,2021,10,13,0,2,Fall,0
2021-10-14,Albany,42.6526,-73.7562,7.1,39,Good,24.71,20.14,22.01,4.73,0.54,18.25,78.8,5.4,2021,10,14,0,3,Fall,0
2021-10-15,Albany,42.6526,-73.7562,13.87,60,Moderate,28.32,33.01,15.43,5.07,0.34,4.47,65.6,3.6,2021,10,15,0,4,Fall,0
2021-10-16,Albany,42.6526,-73.7562,13.98,60,Moderate,25.66,34.18,22.04,5.43,0.5,6.67,88.0,1.2,2021,10,16,0,5,Fall,1
2021-10-17,Albany,42.6526,-73.7562,4.91,27,Good,10.27,19.62,20.56,3.4,0.26,17.4,52.1,5.6,2021,10,17,0,6,Fall,1
2021-10-18,Albany,42.6526,-73.7562,11.94,56,Moderate,11.71,12.38,10.03,5.48,0.46,9.79,47.0,2.9,2021,10,18,0,0,Fall,0
2021-10-19,Albany,42.6526,-73.7562,9.7,52,Moderate,11.98,35.85,20.2,2.89,0.59,20.3,53.6,6.2,2021,10,19,0,1,Fall,0
2021-10-20,Albany,42.6526,-73.7562,13.84,60,Moderate,27.98,13.36,11.15,5.49,0.35,11.35,63.7,2.9,2021,10,20,0,2,Fall,0
2021-10-21,Albany,42.6526,-73.7562,9.93,53,Moderate,23.86,32.62,8.82,2.18,0.47,11.22,80.9,2.0,2021,10,21,0,3,Fall,0
2021-10-22,Albany,42.6526,-73.7562,14.41,61,Moderate,11.05,32.64,12.04,5.54,0.59,13.86,59.0,1.7,2021,10,22,0,4,Fall,0
2021-10-23,Albany,42.6526,-73.7562,5.54,31,Good,22.68,23.43,13.89,4.12,0.26,16.28,83.0,7.0,2021,10,23,0,5,Fall,1
2021-10-24,Albany,42.6526,-73.7562,8.49,47,Good,24.57,21.45,8.26,4.42,0.2,15.7,64.3,9.6,2021,10,24,0,6,Fall,1
2021-10-25,Albany,42.6526,-73.7562,10.69,54,Moderate,21.21,27.49,18.68,3.19,0.28,13.3,71.8,3.7,2021,10,25,0,0,Fall,0
2021-10-26,Albany,42.6526,-73.7562,11.35,55,Moderate,19.73,33.68,13.5,2.44,0.4,18.29,35.3,5.7,2021,10,26,0,1,Fall,0
2021-10-27,Albany,42.6526,-73.7562,6.37,35,Good,17.33,25.83,13.25,5.64,0.29,9.97,59.3,8.0,2021,10,27,0,2,Fall,0
2021-10-28,Albany,42.6526,-73.7562,12.68,58,Moderate,23.66,27.56,11.28,4.83,0.42,5.76,68.9,1.6,2021,10,28,0,3,Fall,0
2021-10-29,Albany,42.6526,-73.7562,13.46,59,Moderate,27.68,23.45,23.59,3.04,0.58,10.77,45.2,4.4,2021,10,29,0,4,Fall,0
2021-10-30,Albany,42.6526,-73.7562,10.98,55,Moderate,27.67,19.79,21.94,5.17,0.48,21.8,55.0,1.9,2021,10,30,0,5,Fall,1
2021-10-31,Albany,42.6526,-73.7562,12.32,57,Moderate,22.74,22.44,23.88,2.49,0.26,6.71,80.2,4.5,2021,10,31,0,6,Fall,1
2021-11-01,Albany,42.6526,-73.7562,6.68,37,Good,18.61,33.36,11.06,5.21,0.38,3.55,83.6,7.9,2021,11,1,0,0,Fall,0
2021-11-02,Albany,42.6526,-73.7562,10.99,55,Moderate,21.65,16.74,17.86,3.35,0.29,11.97,87.4,9.9,2021,11,2,0,1,Fall,0
2021-11-03,Albany,42.6526,-73.7562,11.45,55,Moderate,11.53,15.55,10.44,6.12,0.58,18.57,88.0,2.5,2021,11,3,0,2,Fall,0
2021-11-04,Albany,42.6526,-73.7562,10.94,54,Moderate,18.61,34.87,10.86,3.7,0.59,7.22,35.5,5.8,2021,11,4,0,3,Fall,0
2021-11-05,Albany,42.6526,-73.7562,7.23,40,Good,17.48,14.35,9.11,5.41,0.61,9.58,86.5,8.8,2021,11,5,0,4,Fall,0
2021-11-06,Albany,42.6526,-73.7562,12.11,57,Moderate,12.09,26.16,13.77,4.5,0.55,8.88,41.3,4.9,2021,11,6,0,5,Fall,1
2021-11-07,Albany,42.6526,-73.7562,7.38,41,Good,15.81,13.67,16.24,2.32,0.34,18.06,44.5,8.5,2021,11,7,0,6,Fall,1
2021-11-08,Albany,42.6526,-73.7562,9.22,51,Moderate,15.54,30.19,23.87,4.47,0.24,2.66,77.1,4.2,2021,11,8,0,0,Fall,0
2021-11-09,Albany,42.6526,-73.7562,11.57,56,Moderate,17.18,29.19,11.48,3.57,0.23,7.5,38.4,5.7,2021,11,9,0,1,Fall,0
2021-11-10,Albany,42.6526,-73.7562,5.81,32,Good,17.97,32.65,21.69,4.28,0.39,13.49,72.4,3.7,2021,11,10,0,2,Fall,0
2021-11-11,Albany,42.6526,-73.7562,14.0,60,Moderate,30.57,32.27,17.68,2.37,0.61,11.05,54.5,4.6,2021,11,11,0,3,Fall,0
2021-11-12,Albany,42.6526,-73.7562,6.48,36,Good,24.66,12.99,18.69,3.46,0.45,5.46,70.7,1.2,2021,11,12,0,4,Fall,0
2021-11-13,Albany,42.6526,-73.7562,6.5,36,Good,11.77,27.97,20.37,4.37,0.59,14.03,82.2,2.4,2021,11,13,0,5,Fall,1
2021-11-14,Albany,42.6526,-73.7562,8.18,45,Good,15.25,20.4,19.83,3.32,0.52,6.0,84.0,4.3,2021,11,14,0,6,Fall,1
2021-11-15,Albany,42.6526,-73.7562,8.25,46,Good,23.11,26.45,19.27,4.48,0.24,16.7,89.7,8.8,2021,11,15,0,0,Fall,0
2021-11-16,Albany,42.6526,-73.7562,7.87,44,Good,23.64,16.19,13.36,5.95,0.34,8.5,53.2,9.4,2021,11,16,0,1,Fall,0
2021-11-17,Albany,42.6526,-73.7562,12.0,56,Moderate,26.49,15.23,19.44,5.18,0.34,13.98,72.9,6.4,2021,11,17,0,2,Fall,0
2021-11-18,Albany,42.6526,-73.7562,14.43,61,Moderate,20.12,13.24,8.99,2.54,0.34,14.83,32.7,6.1,2021,11,18,0,3,Fall,0
2021-11-19,Albany,42.6526,-73.7562,11.17,55,Moderate,26.54,30.53,22.45,5.83,0.25,21.01,57.1,2.5,2021,11,19,0,4,Fall,0
2021-11-20,Albany,42.6526,-73.7562,10.42,53,Moderate,20.25,17.13,14.2,2.67,0.47,20.67,35.3,6.9,2021,11,20,0,5,Fall,1
2021-11-21,Albany,42.6526,-73.7562,5.42,30,Good,24.76,17.44,9.38,5.74,0.4,7.89,79.9,10.0,2021,11,21,0,6,Fall,1
2021-11-22,Albany,42.6526,-73.7562,12.9,58,Moderate,19.69,31.84,15.68,3.35,0.45,12.04,78.3,8.6,2021,11,22,0,0,Fall,0
2021-11-23,Albany,42.6526,-73.7562,13.73,60,Moderate,25.29,29.52,14.6,2.23,0.5,20.27,61.1,5.7,2021,11,23,0,1,Fall,0
2021-11-24,Albany,42.6526,-73.7562,7.84,44,Good,12.08,36.38,20.41,3.32,0.23,5.85,76.3,7.2,2021,11,24,0,2,Fall,0
2021-11-25,Albany,42.6526,-73.7562,12.67,58,Moderate,14.32,29.62,13.79,5.18,0.28,18.4,64.3,5.2,2021,11,25,0,3,Fall,0
2021-11-26,Albany,42.6526,-73.7562,5.27,29,Good,17.94,36.49,22.17,5.14,0.43,12.11,40.1,2.6,2021,11,26,0,4,Fall,0
2021-11-27,Albany,42.6526,-73.7562,10.72,54,Moderate,23.86,33.66,22.36,4.19,0.57,5.86,48.4,2.2,2021,11,27,0,5,Fall,1
2021-11-28,Albany,42.6526,-73.7562,7.06,39,Good,24.7,27.13,16.87,5.84,0.46,8.36,45.2,3.9,2021,11,28,0,6,Fall,1
2021-11-29,Albany,42.6526,-73.7562,6.74,37,Good,13.3,27.05,18.26,4.39,0.53,18.08,83.7,9.0,2021,11,29,0,0,Fall,0
2021-11-30,Albany,42.6526,-73.7562,5.38,30,Good,13.54,29.42,22.04,3.02,0.58,3.11,66.5,9.6,2021,11,30,0,1,Fall,0
2021-12-01,Albany,42.6526,-73.7562,9.96,53,Moderate,15.29,16.39,21.2,4.14,0.54,12.93,77.0,9.5,2021,12,1,0,2,Winter,0
2021-12-02,Albany,42.6526,-73.7562,7.6,42,Good,19.31,37.13,10.77,5.5,0.56,4.45,67.6,2.8,2021,12,2,0,3,Winter,0
2021-12-03,Albany,42.6526,-73.7562,11.17,55,Moderate,23.85,36.06,21.86,3.74,0.43,20.45,86.1,0.7,2021,12,3,0,4,Winter,0
2021-12-04,Albany,42.6526,-73.7562,14.61,61,Moderate,27.29,31.1,25.68,2.83,0.5,19.77,54.9,9.5,2021,12,4,0,5,Winter,1
2021-12-05,Albany,42.6526,-73.7562,12.14,57,Moderate,16.82,17.45,16.29,4.84,0.53,10.06,63.0,4.7,2021,12,5,0,6,Winter,1
2021-12-06,Albany,42.6526,-73.7562,15.74,63,Moderate,27.85,26.67,18.88,3.73,0.62,16.62,64.3,1.3,2021,12,6,0,0,Winter,0
2021-12-07,Albany,42.6526,-73.7562,14.93,62,Moderate,30.46,28.58,22.74,5.17,0.6,17.04,58.9,3.7,2021,12,7,0,1,Winter,0
2021-12-08,Albany,42.6526,-73.7562,10.31,53,Moderate,14.73,21.15,10.23,5.38,0.47,11.58,83.0,7.4,2021,12,8,0,2,Winter,0
2021-12-09,Albany,42.6526,-73.7562,6.37,35,Good,15.21,29.67,23.6,3.38,0.58,12.89,82.5,4.9,2021,12,9,0,3,Winter,0
